date,file,activity_type,duration_min,avg_power,peak_5s,peak_20s,peak_30s,peak_1min,peak_3min,peak_5min,peak_10min,peak_20min,peak_60min,peak_90min,peak_180min,peak_240min,peak_300min,avg_elevation_ft,altitude_category,avg_pace_sec_per_km,avg_hr,peak_peak_5s,peak_peak_20s,peak_peak_30s,peak_peak_1min,peak_peak_3min,peak_peak_5min,peak_peak_10min,peak_peak_20min,peak_peak_60min,peak_peak_90min,peak_peak_180min,peak_peak_240min,peak_peak_300min
2019-04-20,wattgod.2019-04-21-00-06-30-933Z.GarminPush.33321609430.fit,cycling,168.2,251.02417756638923,849.2,488.9,454.4,447.1,407.1,384.3,376.0,334.5,292.8,273.6,,,,5574.0,colorado,,,,,,,,,,,,,,,
2019-04-21,wattgod.2019-04-21-23-32-03-783Z.GarminPush.33366584588.fit,cycling,192.05,256.4162110561486,835.4,555.1,461.9,360.9,336.2,312.6,287.3,271.5,263.0,261.6,257.8,,,5561.0,colorado,,,,,,,,,,,,,,,
2019-04-23,wattgod.2019-04-23-23-53-25-787Z.GarminPush.33462148600.fit,cycling,77.76666666666667,249.4363480497214,896.2,450.9,440.4,421.3,332.0,313.9,305.6,277.0,252.3,,,,,5252.0,colorado,,,,,,,,,,,,,,,
2019-04-24,2019-04-24-15-50-14.fit.gz,cycling,80.65,275.5672659640422,434.8,404.3,399.0,390.5,386.6,378.2,318.5,300.7,283.2,,,,,5208.0,colorado,,,,,,,,,,,,,,,
2019-04-25,wattgod.2019-04-25-19-09-45-781Z.GarminPush.33545980680.fit,cycling,108.0,251.45586419753087,502.2,476.1,466.8,424.9,410.2,402.0,391.9,336.5,270.0,256.1,,,,5472.0,colorado,,,,,,,,,,,,,,,
2019-04-26,wattgod.2019-04-26-23-21-17-139Z.GarminPush.33598269699.fit,cycling,35.083333333333336,239.7334916864608,501.2,387.8,378.7,306.2,287.7,276.2,265.7,252.0,,,,,,5117.0,colorado,,,,,,,,,,,,,,,
2019-04-27,wattgod.2019-04-27-14-46-04-546Z.GarminPush.33627061199.fit,cycling,115.1,259.46582681726034,584.8,537.7,530.3,380.5,370.0,368.6,306.2,303.2,284.1,268.0,,,,5215.0,colorado,,,,,,,,,,,,,,,
2019-04-28,wattgod.2019-04-28-21-32-49-320Z.GarminPush.33689358276.fit,cycling,231.25,252.24699099099098,676.0,592.2,489.1,365.5,298.5,280.6,273.3,264.3,260.3,256.6,254.4,,,6457.0,colorado,,,,,,,,,,,,,,,
2019-04-29,wattgod.2019-04-29-22-56-10-775Z.GarminPush.33738737203.fit,cycling,62.46666666666667,186.38447171824973,485.6,282.5,276.3,241.8,220.9,212.2,199.8,195.8,186.7,,,,,5711.0,colorado,,,,,,,,,,,,,,,
2019-04-30,wattgod.2019-04-30-23-56-38-420Z.GarminPush.33789001030.fit,cycling,108.43333333333334,246.55671687672918,560.6,519.7,510.6,465.6,379.6,345.1,301.7,272.9,258.1,250.3,,,,5510.0,colorado,,,,,,,,,,,,,,,
2019-05-01,wattgod.2019-05-01-19-51-58-884Z.GarminPush.33831498925.fit,cycling,179.56666666666666,276.93131613142754,667.4,501.1,478.6,421.4,380.4,369.9,346.3,327.2,315.7,305.9,,,,5093.0,colorado,,,,,,,,,,,,,,,
2019-05-02,wattgod.2019-05-02-19-06-37-620Z.GarminPush.33876675884.fit,cycling,187.78333333333333,274.80970977190026,861.6,573.2,511.0,482.4,407.7,396.2,374.2,353.3,330.4,309.6,279.1,,,6254.0,colorado,,,,,,,,,,,,,,,
2019-05-04,wattgod.2019-05-04-23-59-20-185Z.GarminPush.33978961860.fit,cycling,65.75,334.77972116603297,871.0,607.4,520.5,480.2,431.1,424.0,399.0,386.0,352.0,,,,,5930.0,colorado,,,,,,,,,,,,,,,
2019-05-05,wattgod.2019-05-05-20-50-47-350Z.GarminPush.34021756575.fit,cycling,244.35,269.7233476570493,751.4,549.2,476.7,430.0,393.6,366.0,340.6,325.9,310.3,295.1,282.4,271.6,,6401.0,colorado,,,,,,,,,,,,,,,
2019-05-07,wattgod.2019-05-07-14-42-54-869Z.GarminPush.34103616977.fit,cycling,53.583333333333336,168.89673405909798,291.2,232.2,214.6,201.4,190.1,185.2,176.3,172.2,,,,,,5722.0,colorado,,,,,,,,,,,,,,,
2019-05-09,zwift-activity-45873936.fit.gz,cycling,119.85,270.72841051314145,422.6,409.1,407.0,403.4,399.6,399.3,396.4,390.7,297.1,279.0,,,,163.0,sea_level,,,,,,,,,,,,,,,
2019-05-11,wattgod.2019-05-11-21-32-47-582Z.GarminPush.34307537595.fit,cycling,166.31666666666666,257.65116745164846,514.8,433.5,419.7,406.4,400.0,398.3,393.5,362.0,287.4,275.2,,,,5256.0,colorado,,,,,,,,,,,,,,,
2019-05-13,wattgod.2019-05-14-00-39-55-865Z.GarminPush.34409836797.fit,cycling,98.95,218.10325080006737,403.4,278.2,268.1,253.9,242.9,239.4,230.7,227.9,222.2,219.7,,,,5811.0,colorado,,,,,,,,,,,,,,,
2019-05-15,wattgod.2019-05-15-19-57-51-742Z.GarminPush.34497995377.fit.gz,cycling,82.36666666666666,262.0113314447592,418.8,330.2,325.0,315.5,314.4,311.6,300.9,282.9,268.8,,,,,5335.0,colorado,,,,,,,,,,,,,,,
2019-05-16,wattgod.2019-05-16-23-26-46-318Z.GarminPush.34553277411.fit.gz,cycling,106.11666666666666,267.1168525208104,704.4,647.2,633.2,471.0,404.4,370.7,343.3,331.7,295.6,274.9,,,,5467.0,colorado,,,,,,,,,,,,,,,
2019-05-17,2019-05-17-13-40-09.fit.gz,cycling,103.78333333333333,249.7787056367432,453.4,427.1,423.0,417.0,409.1,368.3,314.0,279.1,260.3,254.2,,,,5745.0,colorado,,,,,,,,,,,,,,,
2019-05-18,wattgod.2019-05-18-16-00-20-687Z.GarminPush.34633703836.fit.gz,cycling,80.23333333333333,257.56003323639385,522.6,442.2,438.3,427.8,412.4,392.9,386.3,347.8,266.7,,,,,5591.0,colorado,,,,,,,,,,,,,,,
2019-05-19,wattgod.2019-05-19-20-00-29-571Z.GarminPush.34693059912.fit.gz,cycling,142.41666666666666,325.823522527794,832.2,530.7,520.8,488.4,422.0,404.8,382.8,363.7,351.4,342.6,,,,5786.0,colorado,,,,,,,,,,,,,,,
2019-05-20,zwift-activity-46592863.fit.gz,cycling,59.833333333333336,253.3409470752089,335.6,317.4,315.6,299.0,279.2,274.5,267.7,264.0,,,,,,41.0,sea_level,,,,,,,,,,,,,,,
2019-05-28,wattgod.2019-05-28-14-32-52-287Z.GarminPush.35120267924.fit.gz,cycling,94.31666666666666,236.79466336808625,435.4,407.0,406.0,316.1,262.8,254.7,248.6,245.0,240.5,237.9,,,,5419.0,colorado,,,,,,,,,,,,,,,
2019-05-29,wattgod.2019-05-29-23-44-08-753Z.GarminPush.35189245424.fit.gz,cycling,94.43333333333334,272.3455700670667,424.6,391.1,387.6,378.9,334.6,322.2,314.8,298.1,286.0,274.2,,,,5258.0,colorado,,,,,,,,,,,,,,,
2019-05-30,wattgod.2019-05-30-15-20-14-879Z.GarminPush.35221151359.fit.gz,cycling,105.61666666666666,259.0020514439009,591.2,447.2,444.9,438.0,403.6,338.4,306.9,286.6,270.3,264.9,,,,5240.0,colorado,,,,,,,,,,,,,,,
2019-05-31,wattgod.2019-05-31-23-49-42-390Z.GarminPush.35287842459.fit.gz,cycling,92.15,278.2233676975945,589.8,381.4,370.5,361.0,350.9,348.4,346.3,340.3,300.9,279.4,,,,5884.0,colorado,,,,,,,,,,,,,,,
2019-06-01,wattgod.2019-06-01-22-02-39-027Z.GarminPush.35334168679.fit.gz,cycling,172.31666666666666,254.7567463004159,895.0,591.4,475.9,450.9,436.2,391.1,311.9,280.1,264.2,261.3,,,,6362.0,colorado,,,,,,,,,,,,,,,
2019-06-02,wattgod.2019-06-02-18-31-13-029Z.GarminPush.35377501561.fit.gz,cycling,208.26666666666668,262.93854033290654,1005.0,569.2,464.3,375.5,334.5,308.6,285.8,279.6,270.6,268.1,265.2,,,7145.0,colorado,,,,,,,,,,,,,,,
2019-06-04,wattgod.2019-06-04-18-48-07-709Z.GarminPush.35476688542.fit.gz,cycling,78.43333333333334,246.17403314917127,443.4,376.2,367.5,352.9,299.9,289.1,275.9,261.5,248.7,,,,,5155.0,colorado,,,,,,,,,,,,,,,
2019-06-06,wattgod.2019-06-06-15-16-25-536Z.GarminPush.35568179434.fit.gz,cycling,137.88333333333333,268.67762601232926,484.6,478.6,476.2,466.4,376.2,349.9,326.6,314.2,309.8,290.1,,,,5898.0,colorado,,,,,,,,,,,,,,,
2019-06-07,wattgod.2019-06-07-14-13-00-389Z.GarminPush.35615210385.fit.gz,cycling,35.36666666666667,305.47926484448635,399.4,378.7,376.3,368.9,350.8,329.4,324.5,312.1,,,,,,5453.0,colorado,,,,,,,,,,,,,,,
2019-06-08,wattgod.2019-06-08-18-07-26-158Z.GarminPush.35672361027.fit.gz,cycling,263.98333333333335,253.54548898289033,634.4,588.9,511.8,397.4,307.3,294.1,280.8,272.1,265.3,260.5,255.4,255.1,,7054.0,colorado,,,,,,,,,,,,,,,
2019-06-09,wattgod.2019-06-09-21-42-30-651Z.GarminPush.35729379239.fit.gz,cycling,143.83333333333334,273.4135573580533,487.8,459.7,456.8,453.1,375.8,367.3,352.9,335.1,321.8,295.2,,,,5854.0,colorado,,,,,,,,,,,,,,,
2019-06-11,wattgod.2019-06-11-23-23-35-055Z.GarminPush.35830243795.fit.gz,cycling,106.3,253.94841643148322,529.8,389.8,339.4,308.1,279.0,271.8,267.5,263.0,255.8,255.9,,,,5297.0,colorado,,,,,,,,,,,,,,,
2019-06-12,wattgod.2019-06-12-18-10-52-586Z.GarminPush.35867761043.fit.gz,cycling,88.58333333333333,266.57516462841016,673.4,586.2,563.6,399.4,370.0,359.9,322.2,314.4,287.2,,,,,5249.0,colorado,,,,,,,,,,,,,,,
2019-06-13,wattgod.2019-06-13-15-35-18-697Z.GarminPush.35909697289.fit.gz,cycling,132.48333333333332,269.6163039376022,525.6,501.5,487.8,470.8,383.4,367.6,346.6,327.3,321.4,291.9,,,,5900.0,colorado,,,,,,,,,,,,,,,
2019-06-14,wattgod.2019-06-14-15-26-21-932Z.GarminPush.35957290929.fit.gz,cycling,101.56666666666666,279.55169018706925,454.6,433.5,403.5,385.8,376.8,370.6,364.9,362.3,305.2,285.8,,,,5594.0,colorado,,,,,,,,,,,,,,,
2019-06-15,wattgod.2019-06-15-20-38-16-264Z.GarminPush.36016433509.fit.gz,cycling,125.38333333333334,298.2827329522797,911.2,881.7,808.8,563.5,485.1,457.7,367.0,363.0,325.4,312.1,,,,1356.0,sea_level,,,,,,,,,,,,,,,
2019-06-16,wattgod.2019-06-16-22-55-16-840Z.GarminPush.36070963175.fit.gz,cycling,141.61666666666667,266.278215840885,649.4,630.7,623.1,600.4,482.2,380.5,294.1,280.1,272.8,272.5,,,,1330.0,sea_level,,,,,,,,,,,,,,,
2019-06-17,wattgod.2019-06-17-19-28-04-614Z.GarminPush.36112928433.fit.gz,running,20.066666666666666,,263.0,264.5,265.8,269.4,292.0,310.2,314.0,326.8,,,,,,1441.0,sea_level,327.0952396749344,,,,,,,,,,,,,,
2019-06-17,wattgod.2019-06-17-18-03-48-444Z.GarminPush.36109415708.fit.gz,cycling,63.8,260.92006269592474,643.2,612.7,604.0,578.5,475.7,373.6,315.8,293.9,263.6,,,,,1271.0,sea_level,,,,,,,,,,,,,,,
2019-06-19,wattgod.2019-06-20-00-55-48-438Z.GarminPush.36223297854.fit.gz,cycling,78.11666666666666,223.12652016215063,442.4,397.4,386.1,301.1,265.7,261.8,247.2,236.9,226.9,,,,,5258.0,colorado,,,,,,,,,,,,,,,
2019-06-20,wattgod.2019-06-20-23-16-19-589Z.GarminPush.36269016416.fit.gz,cycling,92.06666666666666,264.2166908037654,398.2,372.9,367.5,353.8,318.2,309.2,308.0,285.3,275.2,265.5,,,,5626.0,colorado,,,,,,,,,,,,,,,
2019-06-21,wattgod.2019-06-21-14-28-46-990Z.GarminPush.36298561691.fit.gz,cycling,96.61666666666666,268.78868380196656,560.0,509.9,502.7,412.2,390.1,383.7,362.8,336.5,299.6,273.6,,,,5462.0,colorado,,,,,,,,,,,,,,,
2019-06-22,wattgod.2019-06-22-22-16-02-456Z.GarminPush.36364270257.fit.gz,cycling,49.46666666666667,243.90195417789758,400.6,367.4,337.7,291.5,258.0,252.8,250.5,248.2,,,,,,5161.0,colorado,,,,,,,,,,,,,,,
2019-06-23,wattgod.2019-06-23-22-43-03-506Z.GarminPush.36415769423.fit.gz,cycling,266.71666666666664,258.5916390676748,765.6,496.7,479.6,399.1,378.6,374.0,345.5,328.7,305.4,289.6,268.6,261.7,,6167.0,colorado,,,,,,,,,,,,,,,
2019-06-25,2019-06-25-16-04-10.fit.gz,cycling,106.93333333333334,251.32356608478804,641.6,621.9,521.6,426.0,396.0,395.2,379.5,302.6,277.9,257.4,,,,5345.0,colorado,,,,,,,,,,,,,,,
2019-06-26,wattgod.2019-06-26-15-15-41-636Z.GarminPush.36546976436.fit.gz,running,23.433333333333334,,286.7,291.5,295.6,301.4,328.5,349.1,353.5,407.8,,,,,,5900.0,colorado,400.5555763562798,,,,,,,,,,,,,,
2019-06-27,2019-06-27-15-53-04.fit.gz,cycling,117.41666666666667,242.21703335699078,555.8,544.0,533.6,458.7,373.9,322.8,314.0,293.5,259.2,249.4,,,,5303.0,colorado,,,,,,,,,,,,,,,
2019-06-28,wattgod.2019-06-28-23-55-00-641Z.GarminPush.36659133473.fit.gz,cycling,71.81666666666666,257.8073799025296,482.8,434.7,421.6,391.1,383.9,375.2,358.9,345.4,273.1,,,,,8867.0,colorado,,,,,,,,,,,,,,,
2019-06-29,wattgod.2019-06-29-18-12-25-585Z.GarminPush.36695708112.fit.gz,cycling,221.83333333333334,249.1581517655898,943.2,569.9,516.0,455.6,390.6,375.2,332.5,317.1,305.6,291.6,264.8,,,6751.0,colorado,,,,,,,,,,,,,,,
2019-06-30,fitfiletools+(5).fit.gz,cycling,116.4,257.8628293241695,875.4,692.1,612.3,504.0,431.3,427.8,407.8,350.7,277.3,264.3,,,,5303.0,colorado,,,,,,,,,,,,,,,
2019-07-02,wattgod.2019-07-02-19-46-08-404Z.GarminPush.36847071402.fit.gz,cycling,75.58333333333333,268.77993384785003,679.8,459.1,427.1,359.3,324.7,317.1,297.4,289.1,276.9,,,,,5346.0,colorado,,,,,,,,,,,,,,,
2019-07-03,2019-07-03-05-59-15.fit.gz,cycling,421.73333333333335,251.61251185583308,649.8,439.4,392.5,372.6,347.9,321.2,304.6,285.9,268.1,265.5,261.1,258.7,256.6,8404.0,colorado,,,,,,,,,,,,,,,
2019-07-06,wattgod.2019-07-07-00-13-31-232Z.GarminPush.37043551065.fit.gz,cycling,72.2,288.91089566020315,497.0,396.7,392.3,381.3,360.0,356.5,349.5,340.5,299.6,,,,,10371.0,colorado,,,,,,,,,,,,,,,
2019-07-07,2019-07-07-11-34-27.fit.gz,cycling,305.3666666666667,261.55239602663465,898.8,465.0,418.2,381.4,350.7,334.4,322.8,292.0,273.4,271.2,265.3,265.1,262.4,8622.0,colorado,,,,,,,,,,,,,,,
2019-07-09,wattgod.2019-07-10-00-18-14-544Z.GarminPush.37189662964.fit.gz,cycling,43.266666666666666,765.0242681047765,1456.4,,,,,,,,,,,,,5161.0,colorado,,,,,,,,,,,,,,,
2019-07-10,wattgod.2019-07-10-23-15-41-373Z.GarminPush.37236370318.fit.gz,cycling,1.5666666666666667,252.61702127659575,451.0,381.2,354.1,300.0,,,,,,,,,,5419.0,colorado,,,,,,,,,,,,,,,
2019-07-11,wattgod.2019-07-11-14-47-58-979Z.GarminPush.37266257767.fit.gz,cycling,95.81666666666666,256.9977387371717,395.4,368.0,365.1,355.7,315.8,303.9,297.8,286.2,267.1,259.3,,,,5202.0,colorado,,,,,,,,,,,,,,,
2019-07-12,wattgod.2019-07-12-15-08-23-772Z.GarminPush.37314251270.fit.gz,cycling,101.93333333333334,287.17593198168737,592.2,553.6,535.6,402.5,389.8,388.7,373.8,364.0,323.1,296.8,,,,5434.0,colorado,,,,,,,,,,,,,,,
2019-07-13,wattgod.2019-07-13-14-21-25-023Z.GarminPush.37360809983.fit.gz,cycling,69.83333333333333,254.08281622911696,789.6,729.7,643.1,502.2,344.9,304.7,282.2,276.8,258.2,,,,,5258.0,colorado,,,,,,,,,,,,,,,
2019-07-16,wattgod.2019-07-17-01-20-11-581Z.GarminPush.37532349607.fit.gz,cycling,108.5,249.42811059907834,514.6,330.1,320.7,299.0,285.7,279.9,269.0,257.4,252.7,252.2,,,,5437.0,colorado,,,,,,,,,,,,,,,
2019-07-17,2019-07-17-12-57-29.fit.gz,cycling,81.65,273.8507858746683,431.6,384.7,379.8,374.9,368.1,361.3,329.8,316.2,289.7,,,,,5501.0,colorado,,,,,,,,,,,,,,,
2019-07-18,wattgod.2019-07-19-00-09-07-239Z.GarminPush.37629825565.fit.gz,cycling,103.93333333333334,291.40779345734444,614.0,540.4,529.9,466.9,424.7,393.5,371.9,361.8,321.9,300.8,,,,5446.0,colorado,,,,,,,,,,,,,,,
2019-07-19,wattgod.2019-07-19-23-15-02-798Z.GarminPush.37675740612.fit.gz,cycling,90.63333333333334,267.9187201176903,441.0,405.6,400.4,394.1,327.1,331.2,306.0,304.6,284.7,268.2,,,,5203.0,colorado,,,,,,,,,,,,,,,
2019-07-20,wattgod.2019-07-21-00-27-09-736Z.GarminPush.37727139305.fit.gz,cycling,206.21666666666667,275.96912632344623,909.2,607.3,505.4,387.8,347.6,344.5,337.0,325.4,297.7,292.3,279.6,,,6609.0,colorado,,,,,,,,,,,,,,,
2019-07-21,wattgod.2019-07-22-01-09-45-408Z.GarminPush.37778884028.fit.gz,cycling,192.41666666666666,273.70576006929406,816.8,656.0,644.1,471.2,386.0,359.2,323.0,298.7,285.1,282.5,276.3,,,6787.0,colorado,,,,,,,,,,,,,,,
2019-07-23,wattgod.2019-07-23-19-40-15-661Z.GarminPush.37868016599.fit.gz,cycling,81.53333333333333,274.4924366312347,425.0,390.3,388.9,379.9,376.2,371.2,342.8,337.0,287.3,,,,,5245.0,colorado,,,,,,,,,,,,,,,
2019-07-24,wattgod.2019-07-24-23-26-51-734Z.GarminPush.37925848782.fit.gz,cycling,102.3,282.6896383186706,570.4,550.6,542.9,432.5,405.7,393.8,367.5,363.8,324.8,292.3,,,,5546.0,colorado,,,,,,,,,,,,,,,
2019-07-25,wattgod.2019-07-25-23-44-39-407Z.GarminPush.37975073546.fit.gz,cycling,109.61666666666666,232.77558157214534,429.0,331.9,315.8,282.9,255.4,246.6,243.1,237.9,235.1,234.5,,,,5270.0,colorado,,,,,,,,,,,,,,,
2019-07-26,wattgod.2019-07-26-19-34-41-109Z.GarminPush.38015481511.fit.gz,cycling,86.36666666666666,276.6858355847163,452.4,417.1,416.2,415.1,382.3,351.7,323.3,309.8,291.5,,,,,5180.0,colorado,,,,,,,,,,,,,,,
2019-07-27,wattgod.2019-07-27-20-38-32-802Z.GarminPush.38066387360.fit.gz,cycling,50.266666666666666,259.1720822281167,709.2,489.4,467.9,441.0,404.7,381.7,347.5,306.4,,,,,,9276.0,colorado,,,,,,,,,,,,,,,
2019-07-27,wattgod.2019-07-27-21-39-06-916Z.GarminPush.38068117485.fit.gz,running,14.616666666666667,,287.8,315.9,321.8,345.9,362.6,381.5,421.2,,,,,,,9435.0,colorado,444.04799090348996,,,,,,,,,,,,,,
2019-07-29,wattgod.2019-07-30-00-02-04-751Z.GarminPush.38173074873.fit.gz,cycling,80.78333333333333,270.87291107901797,663.6,474.4,466.4,459.9,374.7,351.8,333.3,322.4,285.3,,,,,5835.0,colorado,,,,,,,,,,,,,,,
2019-07-30,wattgod.2019-07-30-15-17-54-953Z.GarminPush.38204410618.fit.gz,cycling,113.43333333333334,249.31545694975023,462.0,390.9,367.7,327.5,291.7,283.4,273.1,268.8,256.5,252.6,,,,5627.0,colorado,,,,,,,,,,,,,,,
2019-07-31,wattgod.2019-07-31-23-59-07-621Z.GarminPush.38274220910.fit.gz,cycling,117.13333333333334,259.65338645418325,507.8,470.4,462.6,436.6,383.3,349.5,331.4,307.8,283.3,268.1,,,,5353.0,colorado,,,,,,,,,,,,,,,
2019-08-01,wattgod.2019-08-01-22-10-36-417Z.GarminPush.38320842093.fit.gz,cycling,104.26666666666667,262.72522378516624,501.2,442.0,423.3,404.9,387.8,376.4,366.5,350.8,291.0,270.6,,,,5247.0,colorado,,,,,,,,,,,,,,,
2019-08-02,wattgod.2019-08-02-15-15-34-377Z.GarminPush.38355092663.fit.gz,cycling,122.75,266.2923285811269,516.4,476.1,469.9,466.8,393.0,360.5,338.1,330.5,308.1,282.5,,,,5689.0,colorado,,,,,,,,,,,,,,,
2019-08-03,wattgod.2019-08-03-16-55-59-097Z.GarminPush.38408805577.fit.gz,cycling,208.4,259.6239603326935,787.6,515.0,464.7,448.7,385.2,332.5,321.9,305.3,285.6,277.1,264.5,,,7075.0,colorado,,,,,,,,,,,,,,,
2019-08-04,wattgod.2019-08-05-01-53-57-326Z.GarminPush.38479518563.fit.gz,cycling,154.95,238.20415187694957,847.8,644.7,595.1,435.1,404.4,393.6,351.3,316.8,269.9,255.5,,,,6534.0,colorado,,,,,,,,,,,,,,,
2019-08-06,wattgod.2019-08-06-22-50-08-222Z.GarminPush.38575919172.fit.gz,cycling,121.16666666666667,280.9850068775791,393.2,346.5,338.0,335.5,327.2,324.7,322.0,319.0,309.9,302.4,,,,5250.0,colorado,,,,,,,,,,,,,,,
2019-08-07,wattgod.2019-08-07-21-01-53-933Z.GarminPush.38623055958.fit.gz,cycling,92.58333333333333,268.5076507650765,422.0,362.1,358.0,355.6,340.1,336.7,330.5,329.3,283.8,269.7,,,,5326.0,colorado,,,,,,,,,,,,,,,
2019-08-08,wattgod.2019-08-08-22-18-57-340Z.GarminPush.38675982717.fit.gz,cycling,115.85,220.5718601640052,367.8,289.5,279.5,265.5,253.3,249.6,239.1,234.2,229.1,226.4,,,,5548.0,colorado,,,,,,,,,,,,,,,
2019-08-09,wattgod.2019-08-09-23-43-01-337Z.GarminPush.38727391321.fit.gz,cycling,105.83333333333333,268.3092913385827,479.0,414.5,410.1,403.5,360.3,351.7,345.9,339.3,295.4,274.7,,,,5243.0,colorado,,,,,,,,,,,,,,,
2019-08-10,wattgod.2019-08-10-23-39-54-042Z.GarminPush.38776825751.fit.gz,cycling,103.0,284.6381877022654,599.4,544.2,443.5,432.4,408.4,398.1,379.4,364.6,321.0,294.4,,,,5517.0,colorado,,,,,,,,,,,,,,,
2019-08-10,wattgod.2019-08-10-18-55-27-861Z.GarminPush.38767823552.fit.gz,running,0.08333333333333333,,500.0,,,,,,,,,,,,,6250.0,colorado,500.03325633706606,,,,,,,,,,,,,,
2019-08-11,wattgod.2019-08-11-23-44-27-941Z.GarminPush.38828398831.fit.gz,cycling,217.48333333333332,247.76580580887423,717.8,508.9,470.6,397.5,352.7,315.5,304.3,278.9,260.3,257.8,251.4,,,6705.0,colorado,,,,,,,,,,,,,,,
2019-08-13,wattgod.2019-08-14-00-14-04-326Z.GarminPush.38932391558.fit.gz,cycling,110.93333333333334,261.0,919.0,505.3,430.5,382.6,376.2,368.2,327.7,294.8,274.6,269.5,,,,5493.0,colorado,,,,,,,,,,,,,,,
2019-08-14,wattgod.2019-08-14-20-13-13-699Z.GarminPush.38975331592.fit.gz,cycling,92.21666666666667,271.4319537321525,1036.8,518.8,502.3,462.9,454.9,410.6,339.5,323.6,295.2,272.7,,,,5289.0,colorado,,,,,,,,,,,,,,,
2019-08-15,wattgod.2019-08-15-20-44-14-656Z.GarminPush.39027458521.fit.gz,cycling,116.46666666666667,238.02876359473382,602.6,337.6,319.6,294.1,269.9,261.2,251.1,245.2,239.7,239.5,,,,5159.0,colorado,,,,,,,,,,,,,,,
2019-08-16,wattgod.2019-08-16-23-31-37-476Z.GarminPush.39082651600.fit.gz,cycling,104.5,264.13508771929827,458.6,414.4,414.0,406.7,372.0,348.6,328.0,318.4,295.2,271.5,,,,5294.0,colorado,,,,,,,,,,,,,,,
2019-08-17,wattgod.2019-08-17-17-04-19-552Z.GarminPush.39120365892.fit.gz,cycling,200.4,276.4585828343313,642.2,577.1,520.5,439.6,396.4,372.9,371.3,359.2,322.2,311.6,283.1,,,5662.0,colorado,,,,,,,,,,,,,,,
2019-08-19,wattgod.2019-08-20-00-12-18-129Z.GarminPush.39238937878.fit.gz,cycling,62.233333333333334,189.9962506695233,386.8,265.0,257.4,248.1,209.3,203.2,197.9,194.4,191.0,,,,,5253.0,colorado,,,,,,,,,,,,,,,
2019-08-20,wattgod.2019-08-21-00-12-42-651Z.GarminPush.39291454271.fit.gz,cycling,92.33333333333333,239.8398916967509,385.0,350.4,323.5,292.9,266.2,261.5,255.7,250.9,246.0,241.1,,,,5228.0,colorado,,,,,,,,,,,,,,,
2019-08-21,wattgod.2019-08-21-23-23-00-367Z.GarminPush.39342013764.fit.gz,cycling,83.48333333333333,268.3092433619485,661.6,641.2,633.8,632.4,450.0,411.0,351.5,340.6,286.3,,,,,5252.0,colorado,,,,,,,,,,,,,,,
2019-08-22,wattgod.2019-08-22-16-43-23-550Z.GarminPush.39378904578.fit.gz,cycling,90.9,267.6956362302897,418.6,388.0,383.4,380.3,373.1,369.0,361.1,307.4,279.0,268.3,,,,5206.0,colorado,,,,,,,,,,,,,,,
2019-08-23,2019-08-23-11-20-47.fit.gz,cycling,90.58333333333333,261.166881324747,822.2,642.6,511.0,473.8,398.0,353.2,313.8,295.5,274.5,261.4,,,,5551.0,colorado,,,,,,,,,,,,,,,
2019-08-24,wattgod.2019-08-24-19-45-23-249Z.GarminPush.39489765756.fit.gz,cycling,195.43333333333334,261.99496844618795,963.2,744.7,676.7,499.5,433.2,391.4,340.2,319.1,289.0,280.6,266.4,,,6197.0,colorado,,,,,,,,,,,,,,,
2019-08-25,wattgod.2019-08-25-15-40-16-964Z.GarminPush.39533251869.fit.gz,cycling,52.11666666666667,301.47489606651743,519.8,393.0,386.4,368.7,349.4,341.5,335.1,325.4,,,,,,4969.0,colorado,,,,,,,,,,,,,,,
2019-08-27,wattgod.2019-08-27-14-32-33-380Z.GarminPush.39637137036.fit.gz,cycling,80.41666666666667,260.6381347150259,400.8,375.6,371.6,366.2,333.3,324.3,290.0,279.8,270.8,,,,,5247.0,colorado,,,,,,,,,,,,,,,
2019-08-28,wattgod.2019-08-28-23-39-03-121Z.GarminPush.39712180527.fit.gz,cycling,103.8,270.1392100192678,545.6,487.9,473.9,415.9,393.6,386.4,360.4,356.9,302.6,276.5,,,,5517.0,colorado,,,,,,,,,,,,,,,
2019-08-29,wattgod.2019-08-29-23-02-19-635Z.GarminPush.39763986363.fit.gz,cycling,80.48333333333333,253.63305032097742,453.2,424.4,422.0,366.5,361.2,358.0,303.5,274.2,260.2,,,,,5230.0,colorado,,,,,,,,,,,,,,,
2019-08-30,wattgod.2019-08-30-14-43-00-593Z.GarminPush.39798554746.fit.gz,cycling,53.35,235.26116838487974,638.6,480.0,456.5,376.2,280.5,262.6,245.5,239.4,,,,,,5069.0,colorado,,,,,,,,,,,,,,,
2019-08-31,wattgod.2019-08-31-20-41-20-633Z.GarminPush.39866542678.fit.gz,cycling,60.25,284.4450899031812,550.2,430.1,416.1,403.9,365.2,360.7,345.8,342.2,285.1,,,,,6822.0,colorado,,,,,,,,,,,,,,,
2019-09-01,wattgod.2019-09-01-22-22-08-399Z.GarminPush.39925237272.fit.gz,cycling,190.81666666666666,262.06218883745305,911.2,747.9,660.2,570.2,493.1,402.3,374.2,345.7,317.1,304.0,268.0,,,6893.0,colorado,,,,,,,,,,,,,,,
